,page_number,word,organization
18806,88,for,Guilford County
18807,88,the,Guilford County
18808,88,overall,Guilford County
18809,88,policy,Guilford County
18810,88,direction,Guilford County
18811,88,administration,Guilford County
18812,88,record,Guilford County
18813,88,keeping,Guilford County
18814,88,and,Guilford County
18815,88,fiscal,Guilford County
18816,88,and,Guilford County
18817,88,legal,Guilford County
18818,88,management,Guilford County
18819,88,of,Guilford County
18820,88,the,Guilford County
18821,88,county,Guilford County
18822,88,among,Guilford County
18823,88,others,Guilford County
18824,88,this,Guilford County
18825,88,category,Guilford County
18826,88,includes,Guilford County
18827,88,the,Guilford County
18828,88,budgets,Guilford County
18829,88,for,Guilford County
18830,88,the,Guilford County
18831,88,guilford,Guilford County
18832,88,county,Guilford County
18833,88,board,Guilford County
18834,88,of,Guilford County
18835,88,commissioners,Guilford County
18836,88,the,Guilford County
18837,88,clerk,Guilford County
18838,88,to,Guilford County
18839,88,the,Guilford County
18840,88,board,Guilford County
18841,88,county,Guilford County
18842,88,administration,Guilford County
18843,88,the,Guilford County
18844,88,county,Guilford County
18845,88,attorney,Guilford County
18846,88,the,Guilford County
18847,88,register,Guilford County
18848,88,of,Guilford County
18849,88,deeds,Guilford County
18850,88,elections,Guilford County
18851,88,finance,Guilford County
18852,88,human,Guilford County
18853,88,resources,Guilford County
18854,88,and,Guilford County
18855,88,tax,Guilford County
18856,88,assessment,Guilford County
18857,88,and,Guilford County
18858,88,collections,Guilford County
18859,88,vs,Guilford County
18860,88,fy,Guilford County
18861,88,adopted,Guilford County
18862,88,fy,Guilford County
18863,88,fy,Guilford County
18864,88,fy,Guilford County
18865,88,fy,Guilford County
18866,88,fy,Guilford County
18867,88,actual,Guilford County
18868,88,adopted,Guilford County
18869,88,amended,Guilford County
18870,88,recomm,Guilford County
18871,88,adopted,Guilford County
18872,88,chg,Guilford County
18873,88,chg,Guilford County
18874,88,department,Guilford County
18875,88,budget,Guilford County
18876,88,management,Guilford County
18877,88,clerk,Guilford County
18878,88,to,Guilford County
18879,88,the,Guilford County
18880,88,board,Guilford County
18881,88,county,Guilford County
18882,88,administration,Guilford County
18883,88,county,Guilford County
18884,88,attorney,Guilford County
18885,88,county,Guilford County
18886,88,commissioners,Guilford County
18887,88,elections,Guilford County
18888,88,finance,Guilford County
18889,88,human,Guilford County
18890,88,resources,Guilford County
18891,88,internal,Guilford County
18892,88,audit,Guilford County
18893,88,purchasing,Guilford County
18894,88,register,Guilford County
18895,88,of,Guilford County
18896,88,deeds,Guilford County
18897,88,tax,Guilford County
18898,88,total,Guilford County
18899,88,expenditures,Guilford County
18900,88,sources,Guilford County
18901,88,of,Guilford County
18902,88,funds,Guilford County
18903,88,federal,Guilford County
18904,88,state,Guilford County
18905,88,funds,Guilford County
18906,88,user,Guilford County
18907,88,charges,Guilford County
18908,88,other,Guilford County
18909,88,fund,Guilford County
18910,88,balance,Guilford County
18911,88,county,Guilford County
18912,88,funds,Guilford County
18913,88,sources,Guilford County
18914,88,of,Guilford County
18915,88,funds,Guilford County
18916,88,permanent,Guilford County
18917,88,positions,Guilford County
18918,88,general,Guilford County
18919,88,government,Guilford County
18920,88,expenditures,Guilford County
18921,88,total,Guilford County
18922,88,million,Guilford County
18923,88,and,Guilford County
18924,88,are,Guilford County
18925,88,about,Guilford County
18926,88,of,Guilford County
18927,88,total,Guilford County
18928,88,general,Guilford County
18929,88,fund,Guilford County
18930,88,expenditures,Guilford County
18931,88,total,Guilford County
18932,88,expenditures,Guilford County
18933,88,for,Guilford County
18934,88,fy,Guilford County
18935,88,are,Guilford County
18936,88,about,Guilford County
18937,88,million,Guilford County
18938,88,higher,Guilford County
18939,88,than,Guilford County
18940,88,those,Guilford County
18941,88,adopted,Guilford County
18942,88,for,Guilford County
18943,88,the,Guilford County
18944,88,previous,Guilford County
18945,88,year,Guilford County
18946,88,major,Guilford County
18947,88,changes,Guilford County
18948,88,in,Guilford County
18949,88,general,Guilford County
18950,88,government,Guilford County
18951,88,department,Guilford County
18952,88,include,Guilford County
18953,88,the,Guilford County
18954,88,implementation,Guilford County
18955,88,of,Guilford County
18956,88,phase,Guilford County
18957,88,one,Guilford County
18958,88,of,Guilford County
18959,88,the,Guilford County
18960,88,countys,Guilford County
18961,88,marketbased,Guilford County
18962,88,compensation,Guilford County
18963,88,study,Guilford County
18964,88,recommendations,Guilford County
18965,88,million,Guilford County
18966,88,in,Guilford County
18967,88,addition,Guilford County
18968,88,to,Guilford County
18969,88,million,Guilford County
18970,88,already,Guilford County
18971,88,included,Guilford County
18972,88,in,Guilford County
18973,88,the,Guilford County
18974,88,budget,Guilford County
18975,88,from,Guilford County
18976,88,fy,Guilford County
18977,88,for,Guilford County
18978,88,the,Guilford County
18979,88,attractionretention,Guilford County
18980,88,of,Guilford County
18981,88,hardtofill,Guilford County
18982,88,positions,Guilford County
18983,88,this,Guilford County
18984,88,study,Guilford County
18985,88,currently,Guilford County
18986,88,planned,Guilford County
18987,88,to,Guilford County
18988,88,be,Guilford County
18989,88,implemented,Guilford County
18990,88,in,Guilford County
18991,88,three,Guilford County
18992,88,phases,Guilford County
18993,88,will,Guilford County
18994,88,allow,Guilford County
18995,88,the,Guilford County
18996,88,county,Guilford County
18997,88,to,Guilford County
18998,88,continue,Guilford County
18999,88,to,Guilford County
19000,88,provide,Guilford County
19001,88,high,Guilford County
19002,88,quality,Guilford County
19003,88,services,Guilford County
19004,88,by,Guilford County
19005,88,offering,Guilford County
19006,88,competitive,Guilford County
19007,88,compensation,Guilford County
19008,88,that,Guilford County
19009,88,attracts,Guilford County
19010,88,and,Guilford County
19011,88,retains,Guilford County
19012,88,high,Guilford County
19013,88,quality,Guilford County
19014,88,employees,Guilford County
19015,88,an,Guilford County
19016,88,increase,Guilford County
19017,88,in,Guilford County
19018,88,the,Guilford County
19019,88,elections,Guilford County
19020,88,budget,Guilford County
19021,88,due,Guilford County
19022,88,to,Guilford County
19023,88,an,Guilford County
19024,88,increase,Guilford County
19025,88,in,Guilford County
19026,88,the,Guilford County
19027,88,number,Guilford County
19028,88,of,Guilford County
19029,88,elections,Guilford County
19030,88,scheduled,Guilford County
19031,88,during,Guilford County
19032,88,fy,Guilford County
19033,88,the,Guilford County
19034,88,budget,Guilford County
19035,88,includes,Guilford County
19036,88,funds,Guilford County
19037,88,for,Guilford County
19038,88,two,Guilford County
19039,88,municipal,Guilford County
19040,88,elections,Guilford County
19041,88,and,Guilford County
19042,88,one,Guilford County
19043,88,presidential,Guilford County
19044,88,primary,Guilford County
19045,88,the,Guilford County
19046,88,additional,Guilford County
19047,88,expense,Guilford County
19048,88,will,Guilford County
19049,88,be,Guilford County
19050,88,offset,Guilford County
19051,88,by,Guilford County
19052,88,revenues,Guilford County
19053,88,from,Guilford County
19054,88,the,Guilford County
19055,88,municipal,Guilford County
19056,88,elections,Guilford County
19057,88,fullyear,Guilford County
19058,88,funding,Guilford County
19059,88,for,Guilford County
19060,88,a,Guilford County
19061,88,new,Guilford County
19062,88,deputy,Guilford County
19063,88,clerk,Guilford County
19064,88,added,Guilford County
19065,88,to,Guilford County
19066,88,the,Guilford County
19067,88,clerk,Guilford County
19068,88,to,Guilford County
19069,88,the,Guilford County
19070,88,boards,Guilford County
19071,88,budget,Guilford County
19072,88,after,Guilford County
19073,88,the,Guilford County
19074,88,budget,Guilford County
19075,88,was,Guilford County
19076,88,adopted,Guilford County
19077,89,the,Guilford County
19078,89,addition,Guilford County
19079,89,of,Guilford County
19080,89,a,Guilford County
19081,89,new,Guilford County
19082,89,mwbe,Guilford County
19083,89,position,Guilford County
19084,89,in,Guilford County
19085,89,county,Guilford County
19086,89,administration,Guilford County
19087,89,the,Guilford County
19088,89,budgeting,Guilford County
19089,89,of,Guilford County
19090,89,of,Guilford County
19091,89,previouslydesignated,Guilford County
19092,89,inmate,Guilford County
19093,89,welfare,Guilford County
19094,89,funds,Guilford County
19095,89,in,Guilford County
19096,89,the,Guilford County
19097,89,board,Guilford County
19098,89,of,Guilford County
19099,89,commissioners,Guilford County
19100,89,budget,Guilford County
19101,89,for,Guilford County
19102,89,the,Guilford County
19103,89,purpose,Guilford County
19104,89,of,Guilford County
19105,89,public,Guilford County
19106,89,safety,Guilford County
19107,89,behavioral,Guilford County
19108,89,health,Guilford County
19109,89,and,Guilford County
19110,89,community,Guilford County
19111,89,welfare,Guilford County
19112,89,needs,Guilford County
19113,89,general,Guilford County
19114,89,government,Guilford County
19115,89,expenditure,Guilford County
19116,89,history,Guilford County
19117,89,millions,Guilford County
19118,89,fy,Guilford County
19119,89,fy,Guilford County
19120,89,fy,Guilford County
19121,89,fy,Guilford County
19122,89,fy,Guilford County
19123,89,adopted,Guilford County
19124,89,adopted,Guilford County
19125,89,human,Guilford County
19126,89,resources,Guilford County
19127,89,retiree,Guilford County
19128,89,insurance,Guilford County
19129,89,tax,Guilford County
19130,89,finance,Guilford County
19131,89,register,Guilford County
19132,89,of,Guilford County
19133,89,deeds,Guilford County
19134,89,elections,Guilford County
19135,89,all,Guilford County
19136,89,others,Guilford County
19137,90,community,Guilford County
19138,90,services,Guilford County
19139,90,million,Guilford County
19140,90,guilford,Guilford County
19141,90,countys,Guilford County
19142,90,community,Guilford County
19143,90,service,Guilford County
19144,90,departments,Guilford County
19145,90,provide,Guilford County
19146,90,for,Guilford County
19147,90,orderly,Guilford County
19148,90,growth,Guilford County
19149,90,and,Guilford County
19150,90,development,Guilford County
19151,90,encourage,Guilford County
19152,90,economic,Guilford County
19153,90,development,Guilford County
19154,90,and,Guilford County
19155,90,job,Guilford County
19156,90,creation,Guilford County
19157,90,provide,Guilford County
19158,90,recreation,Guilford County
19159,90,outlets,Guilford County
19160,90,and,Guilford County
19161,90,protect,Guilford County
19162,90,the,Guilford County
19163,90,environment,Guilford County
19164,90,community,Guilford County
19165,90,services,Guilford County
19166,90,represents,Guilford County
19167,90,about,Guilford County
19168,90,of,Guilford County
19169,90,total,Guilford County
19170,90,general,Guilford County
19171,90,fund,Guilford County
19172,90,expenditures,Guilford County
19173,90,vs,Guilford County
19174,90,fy,Guilford County
19175,90,adopted,Guilford County
19176,90,fy,Guilford County
19177,90,fy,Guilford County
19178,90,fy,Guilford County
19179,90,fy,Guilford County
19180,90,fy,Guilford County
19181,90,actual,Guilford County
19182,90,adopted,Guilford County
19183,90,amended,Guilford County
19184,90,recomm,Guilford County
19185,90,adopted,Guilford County
19186,90,chg,Guilford County
19187,90,chg,Guilford County
19188,90,department,Guilford County
19189,90,cooperative,Guilford County
19190,90,extension,Guilford County
19191,90,culture,Guilford County
19192,90,libraries,Guilford County
19193,90,economic,Guilford County
19194,90,development,Guilford County
19195,90,parks,Guilford County
19196,90,planning,Guilford County
19197,90,development,Guilford County
19198,90,soil,Guilford County
19199,90,water,Guilford County
19200,90,conservation,Guilford County
19201,90,solid,Guilford County
19202,90,waste,Guilford County
19203,90,total,Guilford County
19204,90,expenditures,Guilford County
19205,90,sources,Guilford County
19206,90,of,Guilford County
19207,90,funds,Guilford County
19208,90,federal,Guilford County
19209,90,state,Guilford County
19210,90,funds,Guilford County
19211,90,user,Guilford County
19212,90,charges,Guilford County
19213,90,other,Guilford County
19214,90,appropriated,Guilford County
19215,90,fund,Guilford County
19216,90,balance,Guilford County
19217,90,county,Guilford County
19218,90,funds,Guilford County
19219,90,sources,Guilford County
19220,90,of,Guilford County
19221,90,funds,Guilford County
19222,90,permanent,Guilford County
19223,90,positions,Guilford County
19224,90,total,Guilford County
19225,90,community,Guilford County
19226,90,services,Guilford County
19227,90,expenditures,Guilford County
19228,90,are,Guilford County
19229,90,expected,Guilford County
19230,90,to,Guilford County
19231,90,decrease,Guilford County
19232,90,by,Guilford County
19233,90,from,Guilford County
19234,90,the,Guilford County
19235,90,prior,Guilford County
19236,90,years,Guilford County
19237,90,budget,Guilford County
19238,90,this,Guilford County
19239,90,reduction,Guilford County
19240,90,is,Guilford County
19241,90,due,Guilford County
19242,90,to,Guilford County
19243,90,a,Guilford County
19244,90,significant,Guilford County
19245,90,reduction,Guilford County
19246,90,in,Guilford County
19247,90,planned,Guilford County
19248,90,incentive,Guilford County
19249,90,grant,Guilford County
19250,90,payouts,Guilford County
19251,90,scheduled,Guilford County
19252,90,during,Guilford County
19253,90,the,Guilford County
19254,90,next,Guilford County
19255,90,fiscal,Guilford County
19256,90,year,Guilford County
19257,90,in,Guilford County
19258,90,the,Guilford County
19259,90,economic,Guilford County
19260,90,development,Guilford County
19261,90,department,Guilford County
19262,90,a,Guilford County
19263,90,full,Guilford County
19264,90,list,Guilford County
19265,90,of,Guilford County
19266,90,approved,Guilford County
19267,90,allocations,Guilford County
19268,90,is,Guilford County
19269,90,included,Guilford County
19270,90,on,Guilford County
19271,90,the,Guilford County
19272,90,economic,Guilford County
19273,90,development,Guilford County
19274,90,pages,Guilford County
19275,90,in,Guilford County
19276,90,the,Guilford County
19277,90,community,Guilford County
19278,90,services,Guilford County
19279,90,section,Guilford County
19280,90,of,Guilford County
19281,90,this,Guilford County
19282,90,document,Guilford County
19283,90,the,Guilford County
19284,90,economic,Guilford County
19285,90,development,Guilford County
19286,90,reduction,Guilford County
19287,90,is,Guilford County
19288,90,partially,Guilford County
19289,90,offset,Guilford County
19290,90,by,Guilford County
19291,90,small,Guilford County
19292,90,increases,Guilford County
19293,90,in,Guilford County
19294,90,other,Guilford County
19295,90,departments,Guilford County
19296,90,for,Guilford County
19297,90,technology,Guilford County
19298,90,equipment,Guilford County
19299,90,in,Guilford County
19300,90,planning,Guilford County
19301,90,and,Guilford County
19302,90,development,Guilford County
19303,90,and,Guilford County
19304,90,a,Guilford County
19305,90,new,Guilford County
19306,90,truck,Guilford County
19307,90,for,Guilford County
19308,90,the,Guilford County
19309,90,white,Guilford County
19310,90,goods,Guilford County
19311,90,program,Guilford County
19312,90,guilford,Guilford County
19313,90,county,Guilford County
19314,90,does,Guilford County
19315,90,not,Guilford County
19316,90,operate,Guilford County
19317,90,a,Guilford County
19318,90,library,Guilford County
19319,90,system,Guilford County
19320,90,but,Guilford County
19321,90,does,Guilford County
19322,90,provide,Guilford County
19323,90,operating,Guilford County
19324,90,support,Guilford County
19325,90,for,Guilford County
19326,90,local,Guilford County
19327,90,municipal,Guilford County
19328,90,libraries,Guilford County
19329,90,in,Guilford County
19330,90,greensboro,Guilford County
19331,90,high,Guilford County
19332,90,point,Guilford County
19333,90,gibsonville,Guilford County
19334,90,and,Guilford County
19335,90,jamestown,Guilford County
19336,90,the,Guilford County
19337,90,budget,Guilford County
19338,90,keeps,Guilford County
19339,90,library,Guilford County
19340,90,funding,Guilford County
19341,90,at,Guilford County
19342,90,its,Guilford County
19343,90,current,Guilford County
19344,90,level,Guilford County
19345,90,of,Guilford County
19346,90,million,Guilford County
19347,90,in,Guilford County
19348,90,return,Guilford County
19349,90,for,Guilford County
19350,90,providing,Guilford County
19351,90,funding,Guilford County
19352,90,to,Guilford County
19353,90,the,Guilford County
19354,90,municipal,Guilford County
19355,90,systems,Guilford County
19356,90,all,Guilford County
19357,90,county,Guilford County
19358,90,residents,Guilford County
19359,90,regardless,Guilford County
19360,90,of,Guilford County
19361,90,where,Guilford County
19362,90,they,Guilford County
19363,90,live,Guilford County
19364,90,may,Guilford County
19365,90,use,Guilford County
19366,90,any,Guilford County
19367,90,of,Guilford County
19368,90,these,Guilford County
19369,90,facilities,Guilford County
19370,90,without,Guilford County
19371,90,paying,Guilford County
19372,90,a,Guilford County
19373,90,nonresident,Guilford County
19374,90,library,Guilford County
19375,90,card,Guilford County
19376,90,fee,Guilford County
19377,90,specific,Guilford County
19378,90,allocations,Guilford County
19379,90,for,Guilford County
19380,90,each,Guilford County
19381,90,library,Guilford County
19382,90,are,Guilford County
19383,90,included,Guilford County
19384,90,on,Guilford County
19385,90,the,Guilford County
19386,90,culture,Guilford County
19387,90,libraries,Guilford County
19388,90,pages,Guilford County
19389,90,the,Guilford County
19390,90,community,Guilford County
19391,90,services,Guilford County
19392,90,section,Guilford County
19393,90,of,Guilford County
19394,90,this,Guilford County
19395,90,document,Guilford County
19396,91,community,Guilford County
19397,91,services,Guilford County
19398,91,expenditure,Guilford County
19399,91,history,Guilford County
19400,91,millions,Guilford County
19401,91,fy,Guilford County
19402,91,fy,Guilford County
19403,91,fy,Guilford County
19404,91,fy,Guilford County
19405,91,fy,Guilford County
19406,91,adopted,Guilford County
19407,91,adopted,Guilford County
19408,91,parks,Guilford County
19409,91,culturelibraries,Guilford County
19410,91,economic,Guilford County
19411,91,development,Guilford County
19412,91,solid,Guilford County
19413,91,waste,Guilford County
19414,91,planning,Guilford County
19415,91,all,Guilford County
19416,91,others,Guilford County
19417,92,noneducation,Guilford County
19418,92,debt,Guilford County
19419,92,repayment,Guilford County
19420,92,million,Guilford County
19421,92,total,Guilford County
19422,92,debt,Guilford County
19423,92,repayment,Guilford County
19424,92,expenditures,Guilford County
19425,92,in,Guilford County
19426,92,the,Guilford County
19427,92,fy,Guilford County
19428,92,budget,Guilford County
19429,92,are,Guilford County
19430,92,expected,Guilford County
19431,92,to,Guilford County
19432,92,be,Guilford County
19433,92,just,Guilford County
19434,92,over,Guilford County
19435,92,million,Guilford County
19436,92,including,Guilford County
19437,92,fees,Guilford County
19438,92,and,Guilford County
19439,92,other,Guilford County
19440,92,expenses,Guilford County
19441,92,related,Guilford County
19442,92,to,Guilford County
19443,92,debt,Guilford County
19444,92,management,Guilford County
19445,92,most,Guilford County
19446,92,of,Guilford County
19447,92,this,Guilford County
19448,92,expense,Guilford County
19449,92,is,Guilford County
19450,92,related,Guilford County
19451,92,to,Guilford County
19452,92,the,Guilford County
19453,92,repayment,Guilford County
19454,92,of,Guilford County
19455,92,bonds,Guilford County
19456,92,voters,Guilford County
19457,92,have,Guilford County
19458,92,approved,Guilford County
19459,92,to,Guilford County
19460,92,fund,Guilford County
19461,92,various,Guilford County
19462,92,public,Guilford County
19463,92,construction,Guilford County
19464,92,projects,Guilford County
19465,92,approximately,Guilford County
19466,92,million,Guilford County
19467,92,of,Guilford County
19468,92,this,Guilford County
19469,92,total,Guilford County
19470,92,is,Guilford County
19471,92,for,Guilford County
19472,92,guilford,Guilford County
19473,92,county,Guilford County
19474,92,schools,Guilford County
19475,92,and,Guilford County
19476,92,guilford,Guilford County
19477,92,technical,Guilford County
19478,92,community,Guilford County
19479,92,college,Guilford County
19480,92,debt,Guilford County
19481,92,and,Guilford County
19482,92,is,Guilford County
19483,92,discussed,Guilford County
19484,92,in,Guilford County
19485,92,the,Guilford County
19486,92,education,Guilford County
19487,92,section,Guilford County
19488,92,above,Guilford County
19489,92,the,Guilford County
19490,92,remaining,Guilford County
19491,92,million,Guilford County
19492,92,supports,Guilford County
19493,92,all,Guilford County
19494,92,other,Guilford County
19495,92,debtfinanced,Guilford County
19496,92,projects,Guilford County
19497,92,including,Guilford County
19498,92,the,Guilford County
19499,92,greensboro,Guilford County
19500,92,detention,Guilford County
19501,92,center,Guilford County
19502,92,parks,Guilford County
19503,92,and,Guilford County
19504,92,open,Guilford County
19505,92,space,Guilford County
19506,92,development,Guilford County
19507,92,a,Guilford County
19508,92,new,Guilford County
19509,92,animal,Guilford County
19510,92,shelter,Guilford County
19511,92,and,Guilford County
19512,92,other,Guilford County
19513,92,county,Guilford County
19514,92,facilities,Guilford County
19515,92,this,Guilford County
19516,92,amount,Guilford County
19517,92,is,Guilford County
19518,92,about,Guilford County
19519,92,million,Guilford County
19520,92,higher,Guilford County
19521,92,than,Guilford County
19522,92,the,Guilford County
19523,92,amount,Guilford County
19524,92,included,Guilford County
19525,92,in,Guilford County
19526,92,the,Guilford County
19527,92,prior,Guilford County
19528,92,years,Guilford County
19529,92,budget,Guilford County
19530,92,the,Guilford County
19531,92,total,Guilford County
19532,92,debt,Guilford County
19533,92,repayment,Guilford County
19534,92,budget,Guilford County
19535,92,education,Guilford County
19536,92,and,Guilford County
19537,92,noneducation,Guilford County
19538,92,debt,Guilford County
19539,92,will,Guilford County
19540,92,increase,Guilford County
19541,92,by,Guilford County
19542,92,next,Guilford County
19543,92,fiscal,Guilford County
19544,92,year,Guilford County
19545,92,scheduled,Guilford County
19546,92,debt,Guilford County
19547,92,repayments,Guilford County
19548,92,and,Guilford County
19549,92,related,Guilford County
19550,92,fees,Guilford County
19551,92,for,Guilford County
19552,92,voterapproved,Guilford County
19553,92,bonds,Guilford County
19554,92,and,Guilford County
19555,92,other,Guilford County
19556,92,capital,Guilford County
19557,92,needs,Guilford County
19558,92,including,Guilford County
19559,92,the,Guilford County
19560,92,spring,Guilford County
19561,92,issue,Guilford County
19562,92,of,Guilford County
19563,92,million,Guilford County
19564,92,in,Guilford County
19565,92,bonds,Guilford County
19566,92,for,Guilford County
19567,92,school,Guilford County
19568,92,and,Guilford County
19569,92,county,Guilford County
19570,92,facilities,Guilford County
19571,92,are,Guilford County
19572,92,planned,Guilford County
19573,92,to,Guilford County
19574,92,decrease,Guilford County
19575,92,by,Guilford County
19576,92,million,Guilford County
19577,92,however,Guilford County
19578,92,the,Guilford County
19579,92,approved,Guilford County
19580,92,debt,Guilford County
19581,92,repayment,Guilford County
19582,92,schedules,Guilford County
19583,92,for,Guilford County
19584,92,existing,Guilford County
19585,92,debt,Guilford County
19586,92,call,Guilford County
19587,92,for,Guilford County
19588,92,an,Guilford County
19589,92,increase,Guilford County
19590,92,in,Guilford County
19591,92,county,Guilford County
19592,92,funds,Guilford County
19593,92,of,Guilford County
19594,92,million,Guilford County
19595,92,in,Guilford County
19596,92,fy,Guilford County
19597,92,and,Guilford County
19598,92,million,Guilford County
19599,92,in,Guilford County
19600,92,fy,Guilford County
19601,92,in,Guilford County
19602,92,addition,Guilford County
19603,92,the,Guilford County
19604,92,board,Guilford County
19605,92,of,Guilford County
19606,92,commissioner,Guilford County
19607,92,and,Guilford County
19608,92,the,Guilford County
19609,92,board,Guilford County
19610,92,of,Guilford County
19611,92,education,Guilford County
19612,92,are,Guilford County
19613,92,currently,Guilford County
19614,92,reviewing,Guilford County
19615,92,a,Guilford County
19616,92,school,Guilford County
19617,92,capital,Guilford County
19618,92,facilities,Guilford County
19619,92,report,Guilford County
19620,92,that,Guilford County
19621,92,indicates,Guilford County
19622,92,an,Guilford County
19623,92,additional,Guilford County
19624,92,billion,Guilford County
19625,92,are,Guilford County
19626,92,needed,Guilford County
19627,92,to,Guilford County
19628,92,renovate,Guilford County
19629,92,or,Guilford County
19630,92,rebuild,Guilford County
19631,92,nearly,Guilford County
19632,92,half,Guilford County
19633,92,of,Guilford County
19634,92,the,Guilford County
19635,92,countys,Guilford County
19636,92,school,Guilford County
19637,92,facilities,Guilford County
19638,92,that,Guilford County
19639,92,were,Guilford County
19640,92,rated,Guilford County
19641,92,as,Guilford County
19642,92,unsatisfactory,Guilford County
19643,92,or,Guilford County
19644,92,in,Guilford County
19645,92,poor,Guilford County
19646,92,condition,Guilford County
19647,92,due,Guilford County
19648,92,to,Guilford County
19649,92,age,Guilford County
19650,92,and,Guilford County
19651,92,deferred,Guilford County
19652,92,maintenance,Guilford County
19653,92,the,Guilford County
19654,92,responsibility,Guilford County
19655,92,for,Guilford County
19656,92,funding,Guilford County
19657,92,school,Guilford County
19658,92,construction,Guilford County
19659,92,rests,Guilford County
19660,92,with,Guilford County
19661,92,the,Guilford County
19662,92,county,Guilford County
19663,92,to,Guilford County
19664,92,begin,Guilford County
19665,92,planning,Guilford County
19666,92,for,Guilford County
19667,92,the,Guilford County
19668,92,additional,Guilford County
19669,92,debt,Guilford County
19670,92,repayment,Guilford County
19671,92,that,Guilford County
19672,92,will,Guilford County
19673,92,be,Guilford County
19674,92,needed,Guilford County
19675,92,over,Guilford County
19676,92,the,Guilford County
19677,92,next,Guilford County
19678,92,several,Guilford County
19679,92,years,Guilford County
19680,92,the,Guilford County
19681,92,budget,Guilford County
19682,92,includes,Guilford County
19683,92,a,Guilford County
19684,92,debt,Guilford County
19685,92,repayment,Guilford County
19686,92,leveling,Guilford County
19687,92,allocation,Guilford County
19688,92,of,Guilford County
19689,92,million,Guilford County
19690,92,to,Guilford County
19691,92,maintain,Guilford County
19692,92,the,Guilford County
19693,92,current,Guilford County
19694,92,level,Guilford County
19695,92,of,Guilford County
19696,92,county,Guilford County
19697,92,funding,Guilford County
19698,92,for,Guilford County
19699,92,debt,Guilford County
19700,92,repayment,Guilford County
19701,92,although,Guilford County
19702,92,this,Guilford County
19703,92,additional,Guilford County
19704,92,funding,Guilford County
19705,92,is,Guilford County
19706,92,not,Guilford County
19707,92,expected,Guilford County
19708,92,to,Guilford County
19709,92,be,Guilford County
19710,92,used,Guilford County
19711,92,next,Guilford County
19712,92,fiscal,Guilford County
19713,92,year,Guilford County
19714,92,it,Guilford County
19715,92,can,Guilford County
19716,92,be,Guilford County
19717,92,set,Guilford County
19718,92,aside,Guilford County
19719,92,for,Guilford County
19720,92,use,Guilford County
19721,92,in,Guilford County
19722,92,future,Guilford County
19723,92,years,Guilford County
19724,92,to,Guilford County
19725,92,soften,Guilford County
19726,92,the,Guilford County
19727,92,impact,Guilford County
19728,92,of,Guilford County
19729,92,coming,Guilford County
19730,92,increases,Guilford County
19731,92,in,Guilford County
19732,92,debt,Guilford County
19733,92,repayment,Guilford County
19734,92,for,Guilford County
19735,92,major,Guilford County
19736,92,public,Guilford County
19737,92,facilities,Guilford County
19738,92,more,Guilford County
19739,92,information,Guilford County
19740,92,about,Guilford County
19741,92,the,Guilford County
19742,92,countys,Guilford County
19743,92,outstanding,Guilford County
19744,92,debt,Guilford County
19745,92,and,Guilford County
19746,92,future,Guilford County
19747,92,debt,Guilford County
19748,92,repayment,Guilford County
19749,92,may,Guilford County
19750,92,be,Guilford County
19751,92,found,Guilford County
19752,92,in,Guilford County
19753,92,the,Guilford County
19754,92,debt,Guilford County
19755,92,repayment,Guilford County
19756,92,section,Guilford County
19757,92,of,Guilford County
19758,92,this,Guilford County
19759,92,document,Guilford County
19760,93,general,Guilford County
19761,93,fund,Guilford County
19762,93,revenues,Guilford County
19763,93,general,Guilford County
19764,93,fund,Guilford County
19765,93,revenues,Guilford County
19766,93,and,Guilford County
19767,93,appropriated,Guilford County
19768,93,fund,Guilford County
19769,93,balance,Guilford County
19770,93,for,Guilford County
19771,93,next,Guilford County
19772,93,year,Guilford County
19773,93,total,Guilford County
19774,93,this,Guilford County
19775,93,is,Guilford County
19776,93,million,Guilford County
19777,93,more,Guilford County
19778,93,than,Guilford County
19779,93,the,Guilford County
19780,93,budget,Guilford County
19781,93,adopted,Guilford County
19782,93,for,Guilford County
19783,93,fy,Guilford County
19784,93,the,Guilford County
19785,93,general,Guilford County
19786,93,recommended,Guilford County
19787,93,countywide,Guilford County
19788,93,property,Guilford County
19789,93,tax,Guilford County
19790,93,rate,Guilford County
19791,93,for,Guilford County
19792,93,fy,Guilford County
19793,93,is,Guilford County
19794,93,for,Guilford County
19795,93,each,Guilford County
19796,93,of,Guilford County
19797,93,assessed,Guilford County
19798,93,valuation,Guilford County
19799,93,no,Guilford County
19800,93,change,Guilford County
19801,93,from,Guilford County
19802,93,the,Guilford County
19803,93,prior,Guilford County
19804,93,years,Guilford County
19805,93,property,Guilford County
19806,93,tax,Guilford County
19807,93,rate,Guilford County
19808,93,this,Guilford County
19809,93,means,Guilford County
19810,93,that,Guilford County
19811,93,you,Guilford County
19812,93,will,Guilford County
19813,93,pay,Guilford County
19814,93,in,Guilford County
19815,93,property,Guilford County
19816,93,tax,Guilford County
19817,93,for,Guilford County
19818,93,each,Guilford County
19819,93,of,Guilford County
19820,93,property,Guilford County
19821,93,owned,Guilford County
19822,93,in,Guilford County
19823,93,guilford,Guilford County
19824,93,county,Guilford County
19825,93,depending,Guilford County
19826,93,on,Guilford County
19827,93,where,Guilford County
19828,93,you,Guilford County
19829,93,live,Guilford County
